chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	1243993	1247057	+	126789	PUSL1	4	4.94121517E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1246964	1260067	-	54973	CPSF3L	4	6.70989596E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1260142	1264276	+	80772	GLTPD1	5	3.15462989E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1266725	1269844	+	83756	TAS1R3	4	2.49536281E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1270657	1284492	-	1855	DVL1	4	2.49536281E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1288070	1297157	-	54587	MXRA8	3	2.41659661E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1309109	1310818	-	54998	AURKAIP1	2	1.56590964E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1321090	1334718	-	81669	CCNL2	2	1.56590964E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1334909	1337426	+	148413	LOC148413	2	1.56590964E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1337275	1342693	-	55052	MRPL20	3	2.6503297E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1353799	1356824	-	441869	ANKRD65	3	2.6503297E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1361507	1363167	+	643965	TMEM88B	2	1.41681052E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1370902	1378262	+	64856	VWA1	2	8.88460517E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1385068	1405538	+	219293	ATAD3C	3	9.03684063E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1407163	1444689	+	83858	ATAD3B	13	6.56397277E-1	DAVIES_SUCCESS
chr1	1447522	1470067	+	55210	ATAD3A	19	4.44124799E-1	DAVIES_SUCCESS
chr1	1470157	1475740	-	339453	TMEM240	19	4.44124799E-1	DAVIES_SUCCESS
chr1	1477052	1510262	-	29101	SSU72	18	4.12534481E-1	DAVIES_SUCCESS
chr1	1533387	1535476	-	643988	C1orf233	10	2.73677958E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1550794	1565990	+	142678	MIB2	4	2.73545455E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1590987	1677438	-	728661	SLC35E2B	6	3.10724742E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1656276	1677438	-	9906	SLC35E2	6	3.10724742E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1682670	1711508	-	65220	NADK	15	9.20288344E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1716724	1822526	-	2782	GNB1	46	1.19616295E-1	DAVIES_SUCCESS
chr1	1846265	1848733	+	163688	CALML6	28	9.14615621E-2	DAVIES_SUCCESS
chr1	1849028	1850740	-	339456	TMEM52	27	8.4953502E-2	DAVIES_SUCCESS
chr1	1884751	1935276	-	85452	KIAA1751	18	1.27397357E-1	DAVIES_SUCCESS
chr1	1950767	1962192	+	2563	GABRD	2	6.21131419E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	1981908	2116834	+	5590	PRKCZ	76	5.47043761E-1	DAVIES_SUCCESS
chr1	2115898	2139172	-	199990	C1orf86	60	4.40849802E-1	DAVIES_SUCCESS
chr1	2160133	2241652	+	6497	SKI	108	1.75974246E-2	DAVIES_SUCCESS
chr1	2252695	2322993	-	79906	MORN1	109	3.46960859E-3	DAVIES_SUCCESS
chr1	2281852	2284100	-	100129534	LOC100129534	68	4.11152958E-3	DAVIES_SUCCESS
chr1	2323213	2336885	+	11079	RER1	67	4.65971901E-3	DAVIES_SUCCESS
chr1	2336240	2344010	-	5192	PEX10	54	6.44502741E-3	DAVIES_SUCCESS
chr1	2407753	2436969	+	9651	PLCH2	52	4.52911412E-1	DAVIES_SUCCESS
chr1	2439974	2458035	-	55229	PANK4	43	5.26473726E-1	DAVIES_SUCCESS
chr1	2460183	2461684	-	388585	HES5	31	7.64473785E-1	DAVIES_SUCCESS
chr1	2481358	2484284	-	115110	LOC115110	33	6.48152623E-1	DAVIES_SUCCESS
chr1	2486162	2488450	-	100133445	LOC100133445	32	6.34317881E-1	DAVIES_SUCCESS
chr1	2487804	2495267	+	8764	TNFRSF14	38	5.60365562E-1	DAVIES_SUCCESS
chr1	2517898	2522908	+	127281	FAM213B	36	4.0279038E-1	DAVIES_SUCCESS
chr1	2522080	2564481	-	79258	MMEL1	36	4.0279038E-1	DAVIES_SUCCESS
chr1	2572806	2706230	-	100287898	TTC34	45	1.11693091E-1	DAVIES_SUCCESS
chr1	2938045	2939467	+	140625	ACTRT2	78	5.94974337E-1	DAVIES_SUCCESS
chr1	2976180	2984289	-	440556	FLJ42875	45	8.26615269E-1	DAVIES_SUCCESS
chr1	2985741	3355185	+	63976	PRDM16	336	1.73197832E-1	DAVIES_SUCCESS
chr1	3044538	3044599	+	100422968	MIR4251	38	3.6267902E-1	DAVIES_SUCCESS
chr1	3371146	3397677	+	27237	ARHGEF16	44	5.88948288E-1	DAVIES_SUCCESS
chr1	3404505	3528059	-	1953	MEGF6	87	7.70737605E-1	DAVIES_SUCCESS
chr1	3477259	3477354	-	693135	MIR551A	51	8.87347781E-1	DAVIES_SUCCESS
chr1	3541555	3546694	+	127262	TPRG1L	39	3.38165312E-1	DAVIES_SUCCESS
chr1	3547330	3566671	-	49856	WRAP73	37	4.43414183E-1	DAVIES_SUCCESS
chr1	3569128	3652765	+	7161	TP73	79	1.21303485E-1	DAVIES_SUCCESS
chr1	3652547	3663937	-	57212	TP73-AS1	64	8.52336409E-2	DAVIES_SUCCESS
chr1	3668964	3688209	+	148870	CCDC27	75	6.02607927E-2	DAVIES_SUCCESS
chr1	3689333	3692546	+	388588	SMIM1	80	5.21332829E-2	DAVIES_SUCCESS
chr1	3696783	3713068	-	57470	LRRC47	125	5.22528503E-2	DAVIES_SUCCESS
chr1	3728644	3773797	-	9731	CEP104	155	7.72632641E-2	DAVIES_SUCCESS
chr1	3773844	3801993	+	1677	DFFB	115	1.2215152E-1	DAVIES_SUCCESS
chr1	3805696	3816857	-	339448	C1orf174	62	2.98960922E-1	DAVIES_SUCCESS
chr1	3816967	3833879	+	100133612	LOC100133612	39	6.3313778E-1	DAVIES_SUCCESS
chr1	4000671	4012643	+	728716	LOC728716	69	4.83211106E-1	DAVIES_SUCCESS
chr1	4472110	4484744	+	284661	LOC284661	168	1.41973145E-1	DAVIES_SUCCESS
chr1	4715104	4843851	+	55966	AJAP1	314	7.24260208E-1	DAVIES_SUCCESS
chr1	5624130	5624203	+	100616489	MIR4417	129	2.46299677E-1	DAVIES_SUCCESS
chr1	5922731	5922801	-	100616421	MIR4689	125	8.29368325E-1	DAVIES_SUCCESS
chr1	5922869	6052533	-	261734	NPHP4	224	8.45731506E-1	DAVIES_SUCCESS
chr1	6052357	6161253	+	8514	KCNAB2	115	8.84027641E-1	DAVIES_SUCCESS
chr1	6161846	6240194	-	26038	CHD5	63	9.29137254E-1	DAVIES_SUCCESS
chr1	6245079	6259679	-	6146	RPL22	40	7.60392958E-1	DAVIES_SUCCESS
chr1	6266188	6281359	+	388591	RNF207	43	2.27625594E-1	DAVIES_SUCCESS
chr1	6281252	6296044	-	23463	ICMT	42	1.74742672E-1	DAVIES_SUCCESS
chr1	6304251	6305638	+	390992	HES3	40	1.82710626E-1	DAVIES_SUCCESS
chr1	6307405	6321035	-	387509	GPR153	47	2.09437833E-1	DAVIES_SUCCESS
chr1	6324331	6453826	-	11332	ACOT7	77	3.12224125E-1	DAVIES_SUCCESS
chr1	6472497	6484730	-	54626	HES2	23	7.83842517E-1	DAVIES_SUCCESS
chr1	6484847	6521004	+	83715	ESPN	38	8.48209278E-1	DAVIES_SUCCESS
chr1	6489893	6489956	-	100422975	MIR4252	22	7.0387073E-1	DAVIES_SUCCESS
chr1	6521213	6526255	-	8718	TNFRSF25	28	8.47087541E-1	DAVIES_SUCCESS
chr1	6526151	6580121	-	57449	PLEKHG5	60	4.45423655E-1	DAVIES_SUCCESS
chr1	6581406	6614658	-	79707	NOL9	64	3.79558231E-1	DAVIES_SUCCESS
chr1	6615337	6639817	+	80835	TAS1R1	61	3.16565934E-1	DAVIES_SUCCESS
chr1	6640055	6649340	+	3104	ZBTB48	48	2.74403816E-1	DAVIES_SUCCESS
chr1	6650778	6662929	-	9903	KLHL21	42	2.76550158E-1	DAVIES_SUCCESS
chr1	6673755	6684093	+	148479	PHF13	49	3.25152094E-1	DAVIES_SUCCESS
chr1	6684924	6695646	+	90326	THAP3	51	3.57893138E-1	DAVIES_SUCCESS
chr1	6694227	6761966	-	55735	DNAJC11	82	5.10983076E-1	DAVIES_SUCCESS
chr1	6845383	7829766	+	23261	CAMTA1	978	9.30650443E-1	DAVIES_SUCCESS
chr1	7831328	7841492	+	9341	VAMP3	68	5.97570974E-1	DAVIES_SUCCESS
chr1	7844379	7905237	+	8863	PER3	92	5.88522545E-1	DAVIES_SUCCESS
chr1	7903142	7973294	-	10911	UTS2	78	6.86297626E-1	DAVIES_SUCCESS
chr1	7975930	8003225	-	3604	TNFRSF9	41	5.25450264E-1	DAVIES_SUCCESS
chr1	8021713	8045342	+	11315	PARK7	34	7.42360062E-1	DAVIES_SUCCESS
chr1	8071778	8086393	-	54206	ERRFI1	45	8.69647735E-1	DAVIES_SUCCESS
chr1	8384389	8404227	+	50651	SLC45A1	62	2.26741031E-1	DAVIES_SUCCESS
chr1	8412463	8877699	-	473	RERE	293	2.0221749E-1	DAVIES_SUCCESS
chr1	8921058	8939151	-	2023	ENO1	67	2.30130952E-1	DAVIES_SUCCESS
chr1	8938893	8939943	+	100505975	ENO1-AS1	60	2.31149866E-1	DAVIES_SUCCESS
chr1	9005892	9035148	+	765	CA6	116	6.78232842E-1	DAVIES_SUCCESS
chr1	9063358	9086404	-	155184	SLC2A7	84	8.49165049E-1	DAVIES_SUCCESS
chr1	9097004	9148510	-	6518	SLC2A5	104	5.6138819E-1	DAVIES_SUCCESS
chr1	9164475	9189229	-	80045	GPR157	82	3.73736858E-1	DAVIES_SUCCESS
chr1	9211726	9211836	-	407040	MIR34A	47	4.52012643E-2	DAVIES_SUCCESS
chr1	9294862	9331394	+	9563	H6PD	68	7.22172917E-2	DAVIES_SUCCESS
chr1	9352940	9429590	+	80176	SPSB1	100	8.4334565E-1	DAVIES_SUCCESS
chr1	9599527	9642831	+	84275	SLC25A33	36	1.76128194E-1	DAVIES_SUCCESS
chr1	9648931	9674935	+	199953	TMEM201	33	2.03075849E-1	DAVIES_SUCCESS
chr1	9711789	9789172	+	5293	PIK3CD	44	7.21417466E-1	DAVIES_SUCCESS
chr1	9712667	9714644	-	644997	C1orf200	30	5.11751138E-1	DAVIES_SUCCESS
chr1	9789078	9884550	-	22883	CLSTN1	52	9.94125546E-1	DAVIES_SUCCESS
chr1	9908333	9970316	-	56998	CTNNBIP1	50	9.98728145E-1	DAVIES_SUCCESS
chr1	9989775	10003427	-	84328	LZIC	28	8.98426404E-1	DAVIES_SUCCESS
chr1	10003485	10045556	+	64802	NMNAT1	32	8.60153621E-1	DAVIES_SUCCESS
chr1	10057254	10076078	+	116362	RBP7	20	6.64237134E-1	DAVIES_SUCCESS
chr1	10093040	10241296	+	10277	UBE4B	52	8.03639416E-1	DAVIES_SUCCESS
chr1	10270763	10441661	+	23095	KIF1B	130	7.51208379E-1	DAVIES_SUCCESS
chr1	10459084	10480201	+	5226	PGD	52	7.25396875E-1	DAVIES_SUCCESS
chr1	10490158	10512060	+	100526739	APITD1-CORT	57	5.50633087E-1	DAVIES_SUCCESS
chr1	10509775	10512060	+	1325	CORT	45	5.1921956E-1	DAVIES_SUCCESS
chr1	10520602	10532613	-	1676	DFFA	70	4.81113135E-1	DAVIES_SUCCESS
chr1	10535002	10690815	+	5195	PEX14	169	7.19036724E-1	DAVIES_SUCCESS
chr1	10696665	10856733	-	54897	CASZ1	117	8.57793715E-1	DAVIES_SUCCESS
chr1	11006529	11042094	-	148345	C1orf127	100	6.35708014E-1	DAVIES_SUCCESS
chr1	11072678	11085549	+	23435	TARDBP	56	1.65617752E-1	DAVIES_SUCCESS
chr1	11086579	11107296	-	10747	MASP2	48	1.47875986E-1	DAVIES_SUCCESS
chr1	11114648	11120091	-	6723	SRM	35	2.41790225E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11126675	11159938	-	5394	EXOSC10	37	2.15414395E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11166587	11322608	-	2475	MTOR	51	2.19708908E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11203954	11209595	+	100873935	MTOR-AS1	13	2.33773655E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11249345	11256038	+	10218	ANGPTL7	25	2.28921628E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11333254	11348491	+	29914	UBIAD1	22	2.99067056E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11539294	11597640	+	57540	PTCHD2	102	6.30560589E-1	DAVIES_SUCCESS
chr1	11708417	11714888	-	26232	FBXO2	42	4.88904846E-1	DAVIES_SUCCESS
chr1	11714431	11723384	+	93611	FBXO44	43	5.21570252E-1	DAVIES_SUCCESS
chr1	11724149	11734409	+	26270	FBXO6	47	7.21604719E-1	DAVIES_SUCCESS
chr1	11734536	11751678	-	10459	MAD2L2	54	6.26855576E-1	DAVIES_SUCCESS
chr1	11751780	11780336	+	374946	DRAXIN	86	4.63544114E-1	DAVIES_SUCCESS
chr1	11796141	11810828	+	57085	AGTRAP	160	1.29390367E-1	DAVIES_SUCCESS
chr1	11845786	11866160	-	4524	MTHFR	243	1.13121259E-1	DAVIES_SUCCESS
chr1	11866152	11903201	+	1185	CLCN6	271	1.24914178E-1	DAVIES_SUCCESS
chr1	11900375	11907674	+	100379251	NPPA-AS1	193	1.4668708E-1	DAVIES_SUCCESS
chr1	11905766	11907840	-	4878	NPPA	185	1.44092335E-1	DAVIES_SUCCESS
chr1	11917520	11918992	-	4879	NPPB	179	2.33119476E-1	DAVIES_SUCCESS
chr1	11979644	11986485	-	90231	KIAA2013	104	4.17936425E-1	DAVIES_SUCCESS
chr1	11994723	12035599	+	5351	PLOD1	95	4.83504115E-1	DAVIES_SUCCESS
chr1	12040237	12073572	+	9927	MFN2	49	5.1148101E-1	DAVIES_SUCCESS
chr1	12079298	12092106	+	60672	MIIP	35	2.51272873E-1	DAVIES_SUCCESS
chr1	12123433	12204264	+	943	TNFRSF8	95	7.14021903E-1	DAVIES_SUCCESS
chr1	12227059	12269277	+	7133	TNFRSF1B	68	7.6450973E-1	DAVIES_SUCCESS
chr1	12251761	12251839	+	100616438	MIR4632	52	5.71684923E-1	DAVIES_SUCCESS
chr1	12290112	12572098	+	55187	VPS13D	114	5.40347173E-1	DAVIES_SUCCESS
chr1	12567299	12567451	+	677882	SNORA59B	39	4.92838796E-1	DAVIES_SUCCESS
chr1	12627938	12677820	-	9249	DHRS3	98	4.47655835E-1	DAVIES_SUCCESS
chr1	12704565	12727097	+	343066	AADACL4	73	7.48313791E-1	DAVIES_SUCCESS
chr1	12776117	12788726	+	126767	AADACL3	98	2.34129925E-1	DAVIES_SUCCESS
chr1	12806162	12821102	+	93190	C1orf158	95	1.65639527E-1	DAVIES_SUCCESS
chr1	12834983	12838048	+	390999	PRAMEF12	78	1.40805375E-1	DAVIES_SUCCESS
chr1	12851545	12856777	+	65121	PRAMEF1	52	1.09579878E-1	DAVIES_SUCCESS
chr1	12884467	12891264	-	440560	PRAMEF11	19	1.23438052E-1	DAVIES_SUCCESS
chr1	12907235	12908237	-	649330	LOC649330	8	5.6219823E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	12907260	12908578	-	343069	HNRNPCL1	8	5.6219823E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	12916940	12921764	+	65122	PRAMEF2	6	8.44429613E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	13516065	13747803	+	645425	PRAMEF20	29	2.54916125E-1	DAVIES_SUCCESS
chr1	13801444	13840242	-	126755	LRRC38	119	7.51109258E-1	DAVIES_SUCCESS
chr1	13910251	13944452	+	10630	PDPN	134	4.82994116E-1	DAVIES_SUCCESS
chr1	14026734	14151574	+	7799	PRDM2	163	5.4175503E-2	DAVIES_SUCCESS
chr1	14925212	15444544	+	23254	KAZN	458	5.48005616E-1	DAVIES_SUCCESS
chr1	15438310	15478960	-	200197	TMEM51-AS1	125	6.90475128E-1	DAVIES_SUCCESS
chr1	15479027	15546974	+	55092	TMEM51	213	8.42790575E-1	DAVIES_SUCCESS
chr1	15573767	15726778	+	114827	FHAD1	205	7.56268531E-1	DAVIES_SUCCESS
chr1	15736390	15756839	+	79180	EFHD2	56	6.00379462E-1	DAVIES_SUCCESS
chr1	15764937	15773153	+	11330	CTRC	62	6.09524789E-1	DAVIES_SUCCESS
chr1	15783222	15798586	+	63036	CELA2A	86	7.27704224E-1	DAVIES_SUCCESS
chr1	15802595	15817895	+	51032	CELA2B	100	7.43136492E-1	DAVIES_SUCCESS
chr1	15817323	15851285	-	842	CASP9	113	7.220379E-1	DAVIES_SUCCESS
chr1	15853351	15918874	+	23341	DNAJC16	122	5.00949378E-1	DAVIES_SUCCESS
chr1	15898193	15911605	-	79814	AGMAT	63	4.34028362E-1	DAVIES_SUCCESS
chr1	15943952	15987552	+	84301	DDI2	69	2.39399388E-1	DAVIES_SUCCESS
chr1	15986363	15988217	+	6248	RSC1A1	49	2.20940446E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16010826	16061264	+	23207	PLEKHM2	77	2.80540242E-1	DAVIES_SUCCESS
chr1	16062808	16067884	+	284723	SLC25A34	52	3.91255507E-1	DAVIES_SUCCESS
chr1	16068986	16074292	+	388595	TMEM82	49	3.71962873E-1	DAVIES_SUCCESS
chr1	16083153	16113084	+	54751	FBLIM1	69	4.21138858E-1	DAVIES_SUCCESS
chr1	16133656	16134194	-	440567	UQCRHL	41	6.30959875E-1	DAVIES_SUCCESS
chr1	16160709	16174642	-	729614	FLJ37453	46	4.52874859E-1	DAVIES_SUCCESS
chr1	16174358	16266950	+	23013	SPEN	83	3.25569902E-1	DAVIES_SUCCESS
chr1	16268363	16302627	-	7709	ZBTB17	72	3.21583875E-1	DAVIES_SUCCESS
chr1	16330730	16333184	+	149563	C1orf64	80	4.78440578E-1	DAVIES_SUCCESS
chr1	16340522	16346089	-	27129	HSPB7	87	4.81732162E-1	DAVIES_SUCCESS
chr1	16345369	16360545	+	1187	CLCNKA	88	4.84893595E-1	DAVIES_SUCCESS
chr1	16355620	16383821	+	1188	CLCNKB	85	4.84976393E-1	DAVIES_SUCCESS
chr1	16384263	16400127	-	348487	FAM131C	73	5.63199189E-1	DAVIES_SUCCESS
chr1	16450831	16482582	-	1969	EPHA2	69	6.32876781E-1	DAVIES_SUCCESS
chr1	16524598	16539104	-	128272	ARHGEF19	64	6.2733103E-1	DAVIES_SUCCESS
chr1	16558181	16563659	-	79363	RSG1	51	6.75822449E-1	DAVIES_SUCCESS
chr1	16576558	16678948	-	54455	FBXO42	76	5.68259906E-1	DAVIES_SUCCESS
chr1	16693524	16724643	+	26099	SZRD1	54	4.59540406E-1	DAVIES_SUCCESS
chr1	16722175	16763919	-	374955	SPATA21	61	4.74115445E-1	DAVIES_SUCCESS
chr1	16767166	16786584	+	55707	NECAP2	53	5.36742954E-1	DAVIES_SUCCESS
chr1	16793930	16819196	-	114819	CROCCP3	36	4.28732007E-1	DAVIES_SUCCESS
chr1	16875408	17185516	+	100500876	MIR3675	19	4.23582308E-1	DAVIES_SUCCESS
chr1	16888921	16940100	-	55672	NBPF1	5	4.72875261E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16944750	16971178	-	84809	CROCCP2	2	3.22534989E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16972068	16976915	+	11209	MST1P2	2	3.22534989E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	17017712	17046652	-	284729	ESPNP	2	3.22534989E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	17066767	17299474	+	9696	CROCC	36	4.60223568E-1	DAVIES_SUCCESS
chr1	17300998	17308081	-	4237	MFAP2	32	6.44497962E-1	DAVIES_SUCCESS
chr1	17312452	17338423	-	23400	ATP13A2	57	7.62373078E-1	DAVIES_SUCCESS
chr1	17345224	17380665	-	6390	SDHB	98	8.95389646E-1	DAVIES_SUCCESS
chr1	17393255	17445948	-	11240	PADI2	107	9.43899894E-1	DAVIES_SUCCESS
chr1	17531620	17572501	+	29943	PADI1	173	8.27014943E-1	DAVIES_SUCCESS
chr1	17575592	17610727	+	51702	PADI3	182	8.19379113E-1	DAVIES_SUCCESS
chr1	17634689	17690495	+	23569	PADI4	197	1.51010843E-1	DAVIES_SUCCESS
chr1	17698740	17728195	+	353238	PADI6	132	3.13117798E-2	DAVIES_SUCCESS
chr1	17733250	17766250	-	55920	RCC2	92	1.39821537E-2	DAVIES_SUCCESS
chr1	17846826	18024370	+	55160	ARHGEF10L	163	5.59801616E-1	DAVIES_SUCCESS
chr1	18081807	18153558	+	81569	ACTL8	134	4.6444605E-1	DAVIES_SUCCESS
chr1	18434239	18704977	+	84966	IGSF21	418	3.64393675E-1	DAVIES_SUCCESS
chr1	18807423	18812480	+	127707	KLHDC7A	142	3.26307186E-1	DAVIES_SUCCESS
chr1	18957499	19075360	+	5081	PAX7	176	4.56340625E-1	DAVIES_SUCCESS
chr1	19166092	19186155	-	80834	TAS1R2	84	4.51312497E-1	DAVIES_SUCCESS
chr1	19197923	19229293	-	8659	ALDH4A1	68	5.03307606E-1	DAVIES_SUCCESS
chr1	19209695	19209769	-	100616120	MIR4695	45	6.0227474E-1	DAVIES_SUCCESS
chr1	19230773	19282826	-	126917	IFFO2	66	4.01105888E-1	DAVIES_SUCCESS
chr1	19400999	19536746	-	23352	UBR4	161	4.37986896E-1	DAVIES_SUCCESS
chr1	19542157	19578053	-	23065	EMC1	81	7.23461587E-1	DAVIES_SUCCESS
chr1	19578074	19586622	+	51154	MRTO4	64	7.89654727E-1	DAVIES_SUCCESS
chr1	19592475	19600568	-	246181	AKR7L	62	7.66908897E-1	DAVIES_SUCCESS
chr1	19609056	19615280	-	22977	AKR7A3	57	6.56924304E-1	DAVIES_SUCCESS
chr1	19619740	19622230	-	100506730	LOC100506730	50	7.0665478E-1	DAVIES_SUCCESS
chr1	19629201	19638640	-	8574	AKR7A2	74	4.52544955E-1	DAVIES_SUCCESS
chr1	19638739	19658922	+	54896	PQLC2	78	3.05823893E-1	DAVIES_SUCCESS
chr1	19665266	19812066	-	832	CAPZB	219	2.82802902E-1	DAVIES_SUCCESS
chr1	19923470	19984949	+	100532736	MINOS1-NBL1	89	8.31311568E-1	DAVIES_SUCCESS
chr1	19934300	19935138	+	644068	RPS14P3	50	6.05328078E-1	DAVIES_SUCCESS
chr1	19969722	19984949	+	4681	NBL1	64	8.85259745E-1	DAVIES_SUCCESS
chr1	19991779	20006055	+	3362	HTR6	67	9.32714991E-1	DAVIES_SUCCESS
chr1	20008705	20126758	-	255104	TMCO4	139	8.65021238E-1	DAVIES_SUCCESS
chr1	20140521	20141771	-	54546	RNF186	83	5.80542073E-1	DAVIES_SUCCESS
chr1	20208887	20239437	+	23252	OTUD3	107	3.920102E-1	DAVIES_SUCCESS
chr1	20246799	20250110	-	30814	PLA2G2E	83	4.70013324E-1	DAVIES_SUCCESS
chr1	20301923	20306932	-	5320	PLA2G2A	65	5.14290456E-1	DAVIES_SUCCESS
chr1	20354671	20418394	+	5322	PLA2G5	125	7.35041831E-1	DAVIES_SUCCESS
chr1	20439142	20446059	-	26279	PLA2G2D	107	9.54155875E-1	DAVIES_SUCCESS
chr1	20465822	20476879	+	64600	PLA2G2F	84	5.88985001E-1	DAVIES_SUCCESS
chr1	20490483	20501687	-	391013	PLA2G2C	70	3.55178344E-2	DAVIES_SUCCESS
chr1	20512577	20519942	+	127733	UBXN10	77	2.61025821E-2	DAVIES_SUCCESS
chr1	20617411	20681387	+	127731	VWA5B1	250	7.62381627E-1	DAVIES_SUCCESS
chr1	20686293	20755287	-	339505	LOC339505	160	8.74910684E-1	DAVIES_SUCCESS
chr1	20808883	20812728	-	55450	CAMK2N1	78	8.61022892E-1	DAVIES_SUCCESS
chr1	20825940	20834674	-	79594	MUL1	88	8.6367123E-1	DAVIES_SUCCESS
chr1	20878931	20881513	+	163933	FAM43B	97	2.00745767E-1	DAVIES_SUCCESS
chr1	20915443	20945400	+	978	CDA	121	5.69141377E-2	DAVIES_SUCCESS
chr1	20959947	20978004	+	65018	PINK1	108	4.97240431E-2	DAVIES_SUCCESS
chr1	20978259	20988037	-	1650	DDOST	98	8.23444699E-2	DAVIES_SUCCESS
chr1	20990506	21044317	-	57576	KIF17	120	6.02597135E-2	DAVIES_SUCCESS
chr1	21046224	21059330	-	400745	SH2D5	81	5.15387905E-2	DAVIES_SUCCESS
chr1	21069170	21113799	-	50809	HP1BP3	77	3.45544311E-2	DAVIES_SUCCESS
chr1	21132784	21503381	-	8672	EIF4G3	165	2.93728516E-2	DAVIES_SUCCESS
chr1	21543739	21672034	-	1889	ECE1	154	2.74158057E-1	DAVIES_SUCCESS
chr1	21619782	21626362	+	100506801	LOC100506801	96	4.11886591E-1	DAVIES_SUCCESS
