chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	3541555	3546694	+	127262	TPRG1L	18	1.56320698E-1	DAVIES_SUCCESS
chr1	3547330	3566671	-	49856	WRAP73	19	3.22051213E-1	DAVIES_SUCCESS
chr1	3569128	3652765	+	7161	TP73	35	4.99442199E-1	DAVIES_SUCCESS
chr1	3652547	3663937	-	57212	TP73-AS1	24	6.50345598E-1	DAVIES_SUCCESS
chr1	3668964	3688209	+	148870	CCDC27	23	6.74808071E-1	DAVIES_SUCCESS
chr1	3689333	3692546	+	388588	SMIM1	21	7.36375206E-1	DAVIES_SUCCESS
chr1	3696783	3713068	-	57470	LRRC47	25	8.1986486E-1	DAVIES_SUCCESS
chr1	3728644	3773797	-	9731	CEP104	35	8.79555572E-1	DAVIES_SUCCESS
chr1	3773844	3801993	+	1677	DFFB	24	9.54301736E-1	DAVIES_SUCCESS
chr1	3805696	3816857	-	339448	C1orf174	18	8.98553452E-1	DAVIES_SUCCESS
chr1	3816967	3833879	+	100133612	LOC100133612	14	9.36352266E-1	DAVIES_SUCCESS
chr1	4000671	4012643	+	728716	LOC728716	28	1.89507001E-1	DAVIES_SUCCESS
chr1	4472110	4484744	+	284661	LOC284661	36	6.86532949E-1	DAVIES_SUCCESS
chr1	4715104	4843851	+	55966	AJAP1	75	5.4843865E-1	DAVIES_SUCCESS
chr1	5624130	5624203	+	100616489	MIR4417	23	8.00212271E-1	DAVIES_SUCCESS
chr1	5922731	5922801	-	100616421	MIR4689	20	2.566856E-1	DAVIES_SUCCESS
chr1	5922869	6052533	-	261734	NPHP4	38	4.7474945E-1	DAVIES_SUCCESS
chr1	6052357	6161253	+	8514	KCNAB2	34	7.61496015E-1	DAVIES_SUCCESS
chr1	6161846	6240194	-	26038	CHD5	25	7.90620303E-1	DAVIES_SUCCESS
chr1	6245079	6259679	-	6146	RPL22	15	6.90127789E-1	DAVIES_SUCCESS
chr1	6266188	6281359	+	388591	RNF207	12	3.09210271E-1	DAVIES_SUCCESS
chr1	6281252	6296044	-	23463	ICMT	10	1.84835234E-1	DAVIES_SUCCESS
chr1	6304251	6305638	+	390992	HES3	8	1.65723912E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	6307405	6321035	-	387509	GPR153	9	2.09379997E-1	DAVIES_SUCCESS
chr1	6324331	6453826	-	11332	ACOT7	16	2.09973926E-1	DAVIES_SUCCESS
chr1	6472497	6484730	-	54626	HES2	9	1.69328383E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	6484847	6521004	+	83715	ESPN	13	2.85074604E-1	DAVIES_SUCCESS
chr1	6489893	6489956	-	100422975	MIR4252	9	1.69328383E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	6521213	6526255	-	8718	TNFRSF25	12	4.84747598E-1	DAVIES_SUCCESS
chr1	6526151	6580121	-	57449	PLEKHG5	19	7.33141929E-1	DAVIES_SUCCESS
chr1	6581406	6614658	-	79707	NOL9	20	6.53365834E-1	DAVIES_SUCCESS
chr1	6615337	6639817	+	80835	TAS1R1	20	6.23566446E-1	DAVIES_SUCCESS
chr1	6640055	6649340	+	3104	ZBTB48	16	5.58142196E-1	DAVIES_SUCCESS
chr1	6650778	6662929	-	9903	KLHL21	19	4.12549596E-1	DAVIES_SUCCESS
chr1	6673755	6684093	+	148479	PHF13	24	4.51164554E-1	DAVIES_SUCCESS
chr1	6684924	6695646	+	90326	THAP3	26	4.56802327E-1	DAVIES_SUCCESS
chr1	6694227	6761966	-	55735	DNAJC11	42	4.64244755E-1	DAVIES_SUCCESS
chr1	6845383	7829766	+	23261	CAMTA1	289	1.73440969E-1	DAVIES_SUCCESS
chr1	7831328	7841492	+	9341	VAMP3	18	3.04190871E-1	DAVIES_SUCCESS
chr1	7844379	7905237	+	8863	PER3	27	8.52354585E-1	DAVIES_SUCCESS
chr1	7903142	7973294	-	10911	UTS2	25	9.48133382E-1	DAVIES_SUCCESS
chr1	7975930	8003225	-	3604	TNFRSF9	14	9.81052024E-1	DAVIES_SUCCESS
chr1	8021713	8045342	+	11315	PARK7	9	8.9742615E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	8071778	8086393	-	54206	ERRFI1	12	9.40307804E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	8384389	8404227	+	50651	SLC45A1	23	6.35141136E-1	DAVIES_SUCCESS
chr1	8412463	8877699	-	473	RERE	81	7.70496294E-1	DAVIES_SUCCESS
chr1	8921058	8939151	-	2023	ENO1	23	7.60343711E-1	DAVIES_SUCCESS
chr1	8938893	8939943	+	100505975	ENO1-AS1	22	7.77808972E-1	DAVIES_SUCCESS
chr1	9005892	9035148	+	765	CA6	52	7.36656364E-1	DAVIES_SUCCESS
chr1	9063358	9086404	-	155184	SLC2A7	37	9.23555014E-1	DAVIES_SUCCESS
chr1	9097004	9148510	-	6518	SLC2A5	40	6.60768677E-1	DAVIES_SUCCESS
chr1	9164475	9189229	-	80045	GPR157	35	4.6578195E-1	DAVIES_SUCCESS
chr1	9211726	9211836	-	407040	MIR34A	23	5.19784074E-1	DAVIES_SUCCESS
chr1	9294862	9331394	+	9563	H6PD	28	8.07061737E-1	DAVIES_SUCCESS
chr1	9352940	9429590	+	80176	SPSB1	39	8.84011656E-1	DAVIES_SUCCESS
chr1	9599527	9642831	+	84275	SLC25A33	10	9.1410884E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	9648931	9674935	+	199953	TMEM201	12	9.2610568E-1	DAVIES_SUCCESS
chr1	9711789	9789172	+	5293	PIK3CD	12	8.55239241E-1	DAVIES_SUCCESS
chr1	9712667	9714644	-	644997	C1orf200	7	9.42800185E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	9789078	9884550	-	22883	CLSTN1	16	6.0018519E-1	DAVIES_SUCCESS
chr1	9908333	9970316	-	56998	CTNNBIP1	15	6.75640302E-1	DAVIES_SUCCESS
chr1	9989775	10003427	-	84328	LZIC	9	9.96758515E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	10003485	10045556	+	64802	NMNAT1	9	9.7805555E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	10057254	10076078	+	116362	RBP7	8	9.7505236E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	10093040	10241296	+	10277	UBE4B	19	6.78470819E-1	DAVIES_SUCCESS
chr1	10270763	10441661	+	23095	KIF1B	26	5.81865495E-1	DAVIES_SUCCESS
chr1	10459084	10480201	+	5226	PGD	13	8.01815144E-1	DAVIES_SUCCESS
chr1	10490158	10512060	+	100526739	APITD1-CORT	16	7.04554515E-1	DAVIES_SUCCESS
chr1	10509775	10512060	+	1325	CORT	14	6.13166394E-1	DAVIES_SUCCESS
chr1	10520602	10532613	-	1676	DFFA	21	7.39979475E-1	DAVIES_SUCCESS
chr1	10535002	10690815	+	5195	PEX14	52	6.78450724E-1	DAVIES_SUCCESS
chr1	10696665	10856733	-	54897	CASZ1	52	2.32681568E-2	DAVIES_SUCCESS
chr1	11006529	11042094	-	148345	C1orf127	34	4.88554787E-1	DAVIES_SUCCESS
chr1	11072678	11085549	+	23435	TARDBP	15	2.36578581E-1	DAVIES_SUCCESS
chr1	11086579	11107296	-	10747	MASP2	11	5.21558836E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11114648	11120091	-	6723	SRM	6	6.15959759E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11126675	11159938	-	5394	EXOSC10	6	5.9343734E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11166587	11322608	-	2475	MTOR	5	8.23226001E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11203954	11209595	+	100873935	MTOR-AS1	2	8.65152387E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11249345	11256038	+	10218	ANGPTL7	3	8.39858955E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11333254	11348491	+	29914	UBIAD1	8	6.08485219E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	11539294	11597640	+	57540	PTCHD2	31	3.72486495E-1	DAVIES_SUCCESS
chr1	11708417	11714888	-	26232	FBXO2	16	5.68182873E-1	DAVIES_SUCCESS
chr1	11714431	11723384	+	93611	FBXO44	17	6.77701056E-1	DAVIES_SUCCESS
chr1	11724149	11734409	+	26270	FBXO6	20	5.65925441E-1	DAVIES_SUCCESS
chr1	11734536	11751678	-	10459	MAD2L2	19	4.84421282E-1	DAVIES_SUCCESS
chr1	11751780	11780336	+	374946	DRAXIN	24	2.7303937E-1	DAVIES_SUCCESS
chr1	11796141	11810828	+	57085	AGTRAP	24	4.09176595E-1	DAVIES_SUCCESS
chr1	11845786	11866160	-	4524	MTHFR	29	2.03400572E-1	DAVIES_SUCCESS
chr1	11866152	11903201	+	1185	CLCN6	33	2.61959244E-1	DAVIES_SUCCESS
chr1	11900375	11907674	+	100379251	NPPA-AS1	27	2.23473431E-1	DAVIES_SUCCESS
chr1	11905766	11907840	-	4878	NPPA	25	2.11456132E-1	DAVIES_SUCCESS
chr1	11917520	11918992	-	4879	NPPB	20	1.94282496E-1	DAVIES_SUCCESS
chr1	11979644	11986485	-	90231	KIAA2013	17	7.40707675E-1	DAVIES_SUCCESS
chr1	11994723	12035599	+	5351	PLOD1	21	7.88305251E-1	DAVIES_SUCCESS
chr1	12040237	12073572	+	9927	MFN2	19	5.45193465E-1	DAVIES_SUCCESS
chr1	12079298	12092106	+	60672	MIIP	19	2.51803413E-1	DAVIES_SUCCESS
chr1	12123433	12204264	+	943	TNFRSF8	41	4.23171837E-1	DAVIES_SUCCESS
chr1	12227059	12269277	+	7133	TNFRSF1B	31	5.52523394E-1	DAVIES_SUCCESS
chr1	12251761	12251839	+	100616438	MIR4632	24	5.62054886E-1	DAVIES_SUCCESS
chr1	12290112	12572098	+	55187	VPS13D	44	7.26097399E-2	DAVIES_SUCCESS
chr1	12567299	12567451	+	677882	SNORA59B	14	4.48860748E-2	DAVIES_SUCCESS
chr1	12627938	12677820	-	9249	DHRS3	40	2.19577341E-1	DAVIES_SUCCESS
chr1	12704565	12727097	+	343066	AADACL4	29	1.8286386E-1	DAVIES_SUCCESS
chr1	12776117	12788726	+	126767	AADACL3	22	4.08184957E-1	DAVIES_SUCCESS
chr1	12806162	12821102	+	93190	C1orf158	20	7.06353568E-1	DAVIES_SUCCESS
chr1	12834983	12838048	+	390999	PRAMEF12	16	7.20039459E-1	DAVIES_SUCCESS
chr1	12851545	12856777	+	65121	PRAMEF1	13	7.08218647E-1	DAVIES_SUCCESS
chr1	12884467	12891264	-	440560	PRAMEF11	6	5.71283232E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	12907235	12908237	-	649330	LOC649330	5	5.01774026E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	12907260	12908578	-	343069	HNRNPCL1	5	5.01774026E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	12916940	12921764	+	65122	PRAMEF2	3	8.48559338E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	12976449	13611550	+	391002	PRAMEF8	1	7.946E-1	NOT_RUN
chr1	12998301	13369057	-	343068	PRAMEF5	1	7.946E-1	NOT_RUN
chr1	13182959	13184326	-	440563	LOC440563	1	7.946E-1	NOT_RUN
chr1	13516065	13747803	+	645425	PRAMEF20	9	4.99372415E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	13801444	13840242	-	126755	LRRC38	45	5.67469975E-1	DAVIES_SUCCESS
chr1	13910251	13944452	+	10630	PDPN	41	2.2780776E-1	DAVIES_SUCCESS
chr1	14026734	14151574	+	7799	PRDM2	39	6.95459009E-1	DAVIES_SUCCESS
chr1	14925212	15444544	+	23254	KAZN	151	1.96370022E-1	DAVIES_SUCCESS
chr1	15438310	15478960	-	200197	TMEM51-AS1	41	3.23783478E-1	DAVIES_SUCCESS
chr1	15479027	15546974	+	55092	TMEM51	62	3.63218758E-1	DAVIES_SUCCESS
chr1	15573767	15726778	+	114827	FHAD1	67	2.73853095E-1	DAVIES_SUCCESS
chr1	15736390	15756839	+	79180	EFHD2	19	3.45576685E-1	DAVIES_SUCCESS
chr1	15764937	15773153	+	11330	CTRC	17	4.3934174E-1	DAVIES_SUCCESS
chr1	15783222	15798586	+	63036	CELA2A	19	5.06632295E-1	DAVIES_SUCCESS
chr1	15802595	15817895	+	51032	CELA2B	18	7.44391536E-1	DAVIES_SUCCESS
chr1	15817323	15851285	-	842	CASP9	17	9.36887323E-1	DAVIES_SUCCESS
chr1	15853351	15918874	+	23341	DNAJC16	15	8.17009804E-1	DAVIES_SUCCESS
chr1	15898193	15911605	-	79814	AGMAT	7	7.62097375E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	15943952	15987552	+	84301	DDI2	12	7.59541548E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	15986363	15988217	+	6248	RSC1A1	8	7.93081284E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16010826	16061264	+	23207	PLEKHM2	26	6.70805177E-1	DAVIES_SUCCESS
chr1	16062808	16067884	+	284723	SLC25A34	21	6.22011717E-1	DAVIES_SUCCESS
chr1	16068986	16074292	+	388595	TMEM82	21	6.04509249E-1	DAVIES_SUCCESS
chr1	16083153	16113084	+	54751	FBLIM1	27	7.20598537E-1	DAVIES_SUCCESS
chr1	16133656	16134194	-	440567	UQCRHL	14	5.18464717E-1	DAVIES_SUCCESS
chr1	16160709	16174642	-	729614	FLJ37453	14	9.05799019E-1	DAVIES_SUCCESS
chr1	16174358	16266950	+	23013	SPEN	22	9.5939118E-1	DAVIES_SUCCESS
chr1	16268363	16302627	-	7709	ZBTB17	18	6.67596152E-1	DAVIES_SUCCESS
chr1	16330730	16333184	+	149563	C1orf64	20	7.4877837E-1	DAVIES_SUCCESS
chr1	16340522	16346089	-	27129	HSPB7	21	7.70182473E-1	DAVIES_SUCCESS
chr1	16345369	16360545	+	1187	CLCNKA	23	8.1140205E-1	DAVIES_SUCCESS
chr1	16355620	16383821	+	1188	CLCNKB	24	6.47844317E-1	DAVIES_SUCCESS
chr1	16384263	16400127	-	348487	FAM131C	23	6.77955188E-1	DAVIES_SUCCESS
chr1	16450831	16482582	-	1969	EPHA2	22	1.57245081E-1	DAVIES_SUCCESS
chr1	16524598	16539104	-	128272	ARHGEF19	15	3.07195194E-1	DAVIES_SUCCESS
chr1	16558181	16563659	-	79363	RSG1	12	6.79871427E-1	DAVIES_SUCCESS
chr1	16576558	16678948	-	54455	FBXO42	18	5.24672011E-1	DAVIES_SUCCESS
chr1	16693524	16724643	+	26099	SZRD1	17	4.55789076E-1	DAVIES_SUCCESS
chr1	16722175	16763919	-	374955	SPATA21	18	4.62849118E-1	DAVIES_SUCCESS
chr1	16767166	16786584	+	55707	NECAP2	18	4.69907444E-1	DAVIES_SUCCESS
chr1	16793930	16819196	-	114819	CROCCP3	10	5.54131012E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16875408	17185516	+	100500876	MIR3675	2	9.65408242E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr1	16888921	16940100	-	55672	NBPF1	1	8.266E-1	NOT_RUN
chr1	16944750	16971178	-	84809	CROCCP2	1	9.163E-1	NOT_RUN
chr1	16972068	16976915	+	11209	MST1P2	1	9.163E-1	NOT_RUN
chr1	17017712	17046652	-	284729	ESPNP	1	9.163E-1	NOT_RUN
chr1	17066767	17299474	+	9696	CROCC	12	2.7890099E-1	DAVIES_SUCCESS
chr1	17300998	17308081	-	4237	MFAP2	14	3.52229555E-1	DAVIES_SUCCESS
chr1	17312452	17338423	-	23400	ATP13A2	22	3.39625178E-1	DAVIES_SUCCESS
chr1	17345224	17380665	-	6390	SDHB	31	3.15714457E-1	DAVIES_SUCCESS
chr1	17393255	17445948	-	11240	PADI2	31	5.1487122E-1	DAVIES_SUCCESS
chr1	17531620	17572501	+	29943	PADI1	42	4.82423299E-1	DAVIES_SUCCESS
chr1	17575592	17610727	+	51702	PADI3	44	2.86970119E-1	DAVIES_SUCCESS
chr1	17634689	17690495	+	23569	PADI4	41	2.92414901E-1	DAVIES_SUCCESS
chr1	17698740	17728195	+	353238	PADI6	26	4.00610621E-1	DAVIES_SUCCESS
chr1	17733250	17766250	-	55920	RCC2	22	4.14984795E-1	DAVIES_SUCCESS
chr1	17846826	18024370	+	55160	ARHGEF10L	50	6.74636325E-1	DAVIES_SUCCESS
chr1	18081807	18153558	+	81569	ACTL8	36	9.11681958E-1	DAVIES_SUCCESS
chr1	18434239	18704977	+	84966	IGSF21	124	6.55464018E-1	DAVIES_SUCCESS
chr1	18807423	18812480	+	127707	KLHDC7A	55	8.87288475E-1	DAVIES_SUCCESS
chr1	18957499	19075360	+	5081	PAX7	56	6.77034266E-1	DAVIES_SUCCESS
chr1	19166092	19186155	-	80834	TAS1R2	28	7.62095122E-1	DAVIES_SUCCESS
chr1	19197923	19229293	-	8659	ALDH4A1	19	8.41331061E-1	DAVIES_SUCCESS
chr1	19209695	19209769	-	100616120	MIR4695	12	6.71612826E-1	DAVIES_SUCCESS
chr1	19230773	19282826	-	126917	IFFO2	17	9.28694885E-1	DAVIES_SUCCESS
chr1	19400999	19536746	-	23352	UBR4	31	9.91380922E-1	DAVIES_SUCCESS
chr1	19542157	19578053	-	23065	EMC1	22	9.36973931E-1	DAVIES_SUCCESS
chr1	19578074	19586622	+	51154	MRTO4	19	9.20476388E-1	DAVIES_SUCCESS
chr1	19592475	19600568	-	246181	AKR7L	19	8.93221246E-1	DAVIES_SUCCESS
chr1	19609056	19615280	-	22977	AKR7A3	17	8.72697222E-1	DAVIES_SUCCESS
chr1	19619740	19622230	-	100506730	LOC100506730	14	8.14818369E-1	DAVIES_SUCCESS
chr1	19629201	19638640	-	8574	AKR7A2	24	2.19919907E-1	DAVIES_SUCCESS
chr1	19638739	19658922	+	54896	PQLC2	26	6.42441694E-2	DAVIES_SUCCESS
chr1	19665266	19812066	-	832	CAPZB	60	5.92616438E-2	DAVIES_SUCCESS
chr1	19923470	19984949	+	100532736	MINOS1-NBL1	33	6.69211009E-1	DAVIES_SUCCESS
chr1	19934300	19935138	+	644068	RPS14P3	15	5.39988155E-1	DAVIES_SUCCESS
chr1	19969722	19984949	+	4681	NBL1	28	6.73301464E-1	DAVIES_SUCCESS
chr1	19991779	20006055	+	3362	HTR6	31	7.06996907E-1	DAVIES_SUCCESS
chr1	20008705	20126758	-	255104	TMCO4	53	6.32286998E-1	DAVIES_SUCCESS
chr1	20140521	20141771	-	54546	RNF186	22	3.32589793E-1	DAVIES_SUCCESS
chr1	20208887	20239437	+	23252	OTUD3	35	2.47602506E-1	DAVIES_SUCCESS
chr1	20246799	20250110	-	30814	PLA2G2E	34	1.99259411E-1	DAVIES_SUCCESS
chr1	20301923	20306932	-	5320	PLA2G2A	25	2.2677499E-1	DAVIES_SUCCESS
